Unnamed: 0,departure_airport_id,destination_airport_id,airline_id,distance
1719,VIE,HAJ,AB,687
1720,VIE,HAM,AB,767
1721,VIE,HEL,AB,1460
1722,VIE,HER,AB,1587
1724,VIE,JTR,AB,1492
1725,VIE,KLX,AB,1305
1726,VIE,LHR,AB,1275
1727,VIE,LPA,AB,3544
1728,VIE,MAD,AB,1805
1729,VIE,MLA,AB,1373
1730,VIE,MUC,AB,355
1732,VIE,NCE,AB,876
1734,VIE,OLB,AB,976
1738,VIE,SKG,AB,984
1739,VIE,SZG,AB,267
1740,VIE,TFS,AB,3613
1741,VIE,TXL,AB,546
1742,VIE,VLC,AB,1664
1744,VIE,ZRH,AB,603
1747,VLC,VIE,AB,1664
1749,WAW,TXL,AB,523
1752,ZRH,ALC,AB,1260
1753,ZRH,BDS,AB,1064
1754,ZRH,CTA,AB,1232
1755,ZRH,DUS,AB,444
1757,ZRH,FUE,AB,2865
1758,ZRH,GWT,AB,828
1759,ZRH,HEL,AB,1778
1760,ZRH,HER,AB,1926
1761,ZRH,IBZ,AB,1117
1762,ZRH,LCY,AB,759
1763,ZRH,LHR,AB,788
1764,ZRH,LPA,AB,3001
1765,ZRH,MAD,AB,1240
1766,ZRH,NAP,AB,862
1767,ZRH,OLB,AB,734
1770,ZRH,TFS,AB,3062
1771,ZRH,TXL,AB,659
1772,ZRH,VIE,AB,603
1792,ABZ,CDG,AF,963
1793,AGP,CDG,AF,1485
1801,AMS,BOD,AF,923
1802,AMS,BSL,AF,560
1803,AMS,CDG,AF,398
1805,AMS,LCY,AF,335
1806,AMS,LYS,AF,732
1807,AMS,MRS,AF,986
1808,AMS,NCE,AF,978
1810,AMS,SXB,AF,465
1811,AMS,TLS,AF,997
1812,ANR,LCY,AF,307
1813,ARN,CDG,AF,1539
1814,ATH,CDG,AF,2108
1815,ATH,MRS,AF,1688
1816,ATH,TLS,AF,1996
1817,BCN,CDG,AF,858
1818,BEG,CDG,AF,1423
1824,BHX,CDG,AF,487
1825,BHX,LYS,AF,897
1833,BIO,CDG,AF,761
1837,BLL,CDG,AF,871
1838,BLQ,CDG,AF,830
1839,BLQ,LYS,AF,504
1840,BOD,AMS,AF,923
1841,BOD,CDG,AF,527
1842,BOD,FCO,AF,1099
1843,BOD,MRS,AF,498
1845,BOD,ORY,AF,492
1846,BRE,CDG,AF,625
1847,BRU,LYS,AF,577
1849,BSL,AMS,AF,560
1850,BSL,CDG,AF,400
1851,BUD,CDG,AF,1247
1853,CDG,ABZ,AF,963
1854,CDG,AGP,AF,1485
1855,CDG,AMS,AF,398
1856,CDG,ARN,AF,1539
1857,CDG,ATH,AF,2108
1858,CDG,BCN,AF,858
1859,CDG,BEG,AF,1423
1861,CDG,BHX,AF,487
1862,CDG,BIO,AF,761
1863,CDG,BLL,AF,871
1864,CDG,BLQ,AF,830
1865,CDG,BOD,AF,527
1866,CDG,BRE,AF,625
1867,CDG,BSL,AF,400
1868,CDG,BUD,AF,1247
1871,CDG,CPH,AF,1003
1872,CDG,DUB,AF,784
1873,CDG,DUS,AF,392
1874,CDG,EDI,AF,868
1875,CDG,EXT,AF,468
1876,CDG,FCO,AF,1100
1878,CDG,FRA,AF,449
1879,CDG,GOA,AF,700
1880,CDG,GOT,AF,1156
1881,CDG,GVA,AF,407
1882,CDG,HAJ,AF,631
1883,CDG,HAM,AF,727
1884,CDG,HEL,AF,1895
1887,CDG,LHR,AF,347
1889,CDG,LIS,AF,1469
1890,CDG,LJU,AF,943
1891,CDG,LUX,AF,273
1892,CDG,LYS,AF,412
1893,CDG,MAD,AF,1064
1894,CDG,MAN,AF,587
1895,CDG,MLA,AF,1755
1897,CDG,MRS,AF,652
1898,CDG,MUC,AF,681
1899,CDG,NAP,AF,1289
1900,CDG,NCE,AF,694
1901,CDG,NCL,AF,729
1904,CDG,OSL,AF,1357
1905,CDG,OTP,AF,1850
1906,CDG,PRG,AF,852
1908,CDG,RIX,AF,1672
1910,CDG,SOF,AF,1754
1911,CDG,STR,AF,489
1912,CDG,SVG,AF,1114
1914,CDG,TLS,AF,605
1915,CDG,TRN,AF,573
1916,CDG,TXL,AF,850
1917,CDG,VCE,AF,835
1919,CDG,VIE,AF,1035
1920,CDG,VLC,AF,1085
1921,CDG,VRN,AF,746
1922,CDG,WAW,AF,1342
1923,CDG,ZAG,AF,1079
1924,CDG,ZRH,AF,476
1932,CPH,CDG,AF,1003
1933,CWL,EDI,AF,506
1934,CWL,GLA,AF,502
1935,CWL,JER,AF,256
1936,CWL,ORY,AF,504
1938,DRS,LCY,AF,952
1939,DUB,CDG,AF,784
1940,DUB,LCY,AF,478
1941,DUS,CDG,AF,392
1944,EDI,CDG,AF,868
1945,EDI,CWL,AF,506
1946,EGC,EXT,AF,719
1947,EGC,SOU,AF,695
1948,EXT,CDG,AF,468
1949,EXT,EGC,AF,719
1951,FCO,BOD,AF,1099
1952,FCO,CDG,AF,1100
1953,FCO,LCY,AF,1420
1954,FCO,LYS,AF,721
1956,FCO,MRS,AF,602
1957,FCO,NCE,AF,459
1958,FCO,SXB,AF,831
1959,FCO,TLS,AF,910
1963,FRA,CDG,AF,449
1966,GLA,CWL,AF,502
1967,GOA,CDG,AF,700
1968,GOT,CDG,AF,1156
1969,GOT,LYS,AF,1415
1971,GVA,CDG,AF,407
1972,HAJ,CDG,AF,631
1973,HAM,CDG,AF,727
1974,HAM,TLS,AF,1277
1975,HEL,CDG,AF,1895
1977,JER,CWL,AF,256
1980,LCY,AMS,AF,335
1981,LCY,ANR,AF,307
1985,LCY,DRS,AF,952
1986,LCY,DUB,AF,478
1987,LCY,FCO,AF,1420
1991,LCY,ORY,AF,350
1992,LCY,RTM,AF,305
1996,LHR,CDG,AF,347
2003,LIS,CDG,AF,1469
2004,LJU,CDG,AF,943
2007,LUX,CDG,AF,273
2009,LYS,AMS,AF,732
2010,LYS,BHX,AF,897
2012,LYS,BLQ,AF,504
2013,LYS,BRU,AF,577
2014,LYS,CDG,AF,412
2015,LYS,FCO,AF,721
2017,LYS,GOT,AF,1415
2018,LYS,MLA,AF,1350
2020,LYS,NCE,AF,285
2021,LYS,ORY,AF,390
2023,LYS,PRG,AF,838
2024,LYS,TLS,AF,375
2025,LYS,VCE,AF,565
2026,LYS,VIE,AF,910
2027,MAD,CDG,AF,1064
2028,MAD,ORY,AF,1030
2029,MAN,CDG,AF,587
2031,MLA,CDG,AF,1755
2032,MLA,LYS,AF,1350
2033,MLA,ORY,AF,1738
2034,MLA,TLS,AF,1412
2039,MRS,AMS,AF,986
2040,MRS,ATH,AF,1688
2044,MRS,BOD,AF,498
2045,MRS,CDG,AF,652
2047,MRS,FCO,AF,602
2052,MRS,ORY,AF,626
2053,MRS,PRG,AF,1009
2056,MRS,TXL,AF,1176
2057,MRS,VCE,AF,610
2058,MUC,CDG,AF,681
2062,NAP,CDG,AF,1289
2064,NCE,AMS,AF,978
2066,NCE,CDG,AF,694
2068,NCE,FCO,AF,459
2071,NCE,LYS,AF,285
2073,NCE,ORY,AF,674
2074,NCE,SOU,AF,1035
2075,NCE,SXB,AF,543
2076,NCE,VCE,AF,455
2077,NCL,CDG,AF,729
2097,ORY,BOD,AF,492
2100,ORY,CWL,AF,504
2101,ORY,LCY,AF,350
2103,ORY,LYS,AF,390
2104,ORY,MAD,AF,1030
2105,ORY,MLA,AF,1738
2107,ORY,MRS,AF,626
2108,ORY,NCE,AF,674
2112,ORY,SOU,AF,364
2113,ORY,SXB,AF,386
2115,ORY,TLS,AF,571
2116,OSL,CDG,AF,1357
2117,OTP,CDG,AF,1850
2121,PRG,CDG,AF,852
2122,PRG,LYS,AF,838
2123,PRG,MRS,AF,1009
2126,RIX,CDG,AF,1672
2131,RTM,LCY,AF,305
2132,SOF,CDG,AF,1754
2134,SOU,EGC,AF,695
2137,SOU,NCE,AF,1035
2139,SOU,ORY,AF,364
2141,STR,CDG,AF,489
2142,SVG,CDG,AF,1114
2146,SXB,AMS,AF,465
2147,SXB,FCO,AF,831
2148,SXB,NCE,AF,543
2149,SXB,ORY,AF,386
2150,SXB,TLS,AF,728
2153,TLS,AMS,AF,997
2154,TLS,ATH,AF,1996
2155,TLS,CDG,AF,605
2156,TLS,FCO,AF,910
2157,TLS,HAM,AF,1277
2158,TLS,LYS,AF,375
2159,TLS,MLA,AF,1412
2160,TLS,ORY,AF,571
2162,TLS,SXB,AF,728
2163,TLS,VCE,AF,894
2164,TRN,CDG,AF,573
2165,TXL,CDG,AF,850
2166,TXL,MRS,AF,1176
2167,VCE,CDG,AF,835
2168,VCE,LYS,AF,565
2169,VCE,MRS,AF,610
2170,VCE,NCE,AF,455
2171,VCE,TLS,AF,894
2173,VIE,CDG,AF,1035
2174,VIE,LYS,AF,910
2175,VLC,CDG,AF,1085
2176,VRN,CDG,AF,746
2177,WAW,CDG,AF,1342
2178,ZAG,CDG,AF,1079
2179,ZRH,CDG,AF,476
2275,AGP,HEL,AY,3352
2276,AMS,HEL,AY,1521
2277,AMS,LIS,AY,1846
2278,AMS,OPO,AY,1594
2279,ARN,HEL,AY,398
2280,ARN,LHR,AY,1462
2281,ARN,TXL,AY,838
2282,ARN,VIE,AY,1286
2283,BCN,HEL,AY,2628
2288,BRU,HEL,AY,1646
2289,BRU,LIS,AY,1717
2290,BUD,HEL,AY,1479
2291,CDG,HEL,AY,1895
2292,CGN,TXL,AY,463
2293,CPH,DUS,AY,618
2294,CPH,HEL,AY,892
2295,CPH,TXL,AY,342
2296,CPH,VIE,AY,876
2297,CTA,DUS,AY,1670
2298,CTA,MUC,AY,1239
2299,CTA,TXL,AY,1683
2300,DBV,HEL,AY,2025
2302,DUS,CPH,AY,618
2303,DUS,CTA,AY,1670
2305,DUS,HEL,AY,1507
2306,DUS,SZG,AY,594
2307,FCO,HEL,AY,2233
2310,FRA,HEL,AY,1537
2311,FRA,MAD,AY,1422
2313,GOT,HEL,AY,782
2314,GOT,TXL,AY,571
2315,GVA,HEL,AY,1990
2316,GVA,LIS,AY,1495
2317,GVA,OPO,AY,1308
2318,HAM,HEL,AY,1168
2319,HAM,SZG,AY,682
2320,HEL,AGP,AY,3352
2321,HEL,AMS,AY,1521
2322,HEL,ARN,AY,398
2323,HEL,BCN,AY,2628
2325,HEL,BRU,AY,1646
2326,HEL,BUD,AY,1479
2327,HEL,CDG,AY,1895
2328,HEL,CPH,AY,892
2329,HEL,DBV,AY,2025
2331,HEL,DUS,AY,1507
2332,HEL,FCO,AY,2233
2333,HEL,FRA,AY,1537
2334,HEL,GOT,AY,782
2335,HEL,GVA,AY,1990
2336,HEL,HAM,AY,1168
2342,HEL,KEF,AY,2444
2345,HEL,KRK,AY,1184
2348,HEL,LHR,AY,1847
2349,HEL,LIS,AY,3363
2350,HEL,LJU,AY,1710
2351,HEL,MAD,AY,2947
2352,HEL,MAN,AY,1811
2355,HEL,MUC,AY,1574
2357,HEL,NCE,AY,2199
2359,HEL,OSL,AY,763
2361,HEL,PRG,AY,1319
2362,HEL,RIX,AY,381
2363,HEL,RVN,AY,696
2368,HEL,TLL,AY,100
2369,HEL,TMP,AY,142
2370,HEL,TXL,AY,1118
2372,HEL,VIE,AY,1460
2373,HEL,VNO,AY,632
2374,HEL,WAW,AY,939
2375,HEL,ZRH,AY,1778
2382,KEF,HEL,AY,2444
2385,KRK,HEL,AY,1184
2389,LHR,ARN,AY,1462
2390,LHR,HEL,AY,1847
2391,LHR,LIS,AY,1563
2392,LIS,AMS,AY,1846
2393,LIS,BRU,AY,1717
2394,LIS,GVA,AY,1495
2395,LIS,HEL,AY,3363
2396,LIS,LHR,AY,1563
2397,LIS,ZRH,AY,1723
2398,LJU,HEL,AY,1710
2399,MAD,FRA,AY,1422
2400,MAD,HEL,AY,2947
2402,MAD,VLC,AY,284
2403,MAN,HEL,AY,1811
2406,MRS,CDG,AY,652
2408,MUC,CTA,AY,1239
2409,MUC,HEL,AY,1574
2411,NCE,HEL,AY,2199
2413,OPO,ZRH,AY,1529
2414,OSL,AAL,AY,352
2415,OSL,HEL,AY,763
2416,OSL,TXL,AY,859
2417,OTP,TXL,AY,1291
2420,PRG,HEL,AY,1319
2421,RIX,HEL,AY,381
2422,RVN,HEL,AY,696
2423,SOF,TXL,AY,1330
2426,SZG,DUS,AY,594
2427,SZG,HAM,AY,682
2428,SZG,TXL,AY,530
2431,TLL,HEL,AY,100
2432,TMP,HEL,AY,142
2433,TXL,ARN,AY,838
2434,TXL,CPH,AY,342
2435,TXL,CTA,AY,1683
2436,TXL,GOT,AY,571
2437,TXL,HEL,AY,1118
2438,TXL,OSL,AY,859
2439,TXL,OTP,AY,1291
2440,TXL,SOF,AY,1330
2441,TXL,SZG,AY,530
2445,VIE,ARN,AY,1286
2446,VIE,CPH,AY,876
2448,VIE,HEL,AY,1460
2449,VLC,MAD,AY,284
2450,VNO,HEL,AY,632
2451,WAW,HEL,AY,939
2452,ZRH,HEL,AY,1778
2453,ZRH,LIS,AY,1723
2454,AAL,AMS,AZ,623
2455,ABZ,CDG,AZ,963
2457,AGP,FCO,AZ,1546
2463,AMS,AAL,AZ,623
2465,AMS,ARN,AZ,1152
2467,AMS,BLL,AZ,477
2468,AMS,BLQ,AZ,988
2469,AMS,BRE,AZ,283
2470,AMS,BRS,AZ,523
2471,AMS,CGN,AZ,229
2472,AMS,CPH,AZ,633
2473,AMS,CTA,AZ,1834
2474,AMS,CWL,AZ,565
2475,AMS,DUS,AZ,178
2476,AMS,FCO,AZ,1296
2478,AMS,GLA,AZ,717
2479,AMS,HAJ,AZ,334
2480,AMS,HAM,AZ,379
2481,AMS,HEL,AZ,1521
2482,AMS,HUY,AZ,370
2484,AMS,LBA,AZ,462
2486,AMS,MME,AZ,477
2487,AMS,NWI,AZ,239
2489,AMS,SVG,AZ,732
2490,AMS,TRD,AZ,1290
2492,AMS,TXL,AZ,578
2493,AMS,VCE,AZ,936
2495,ARN,AMS,AZ,1152
2496,ARN,CDG,AZ,1539
2497,ATH,FCO,AZ,1086
2498,ATH,VCE,AZ,1275
2500,BCN,FCO,AZ,846
2504,BDS,FCO,AZ,493
2506,BEG,FCO,AZ,733
2512,BIO,CDG,AZ,761
2513,BIO,FCO,AZ,1250
2514,BLL,AMS,AZ,477
2515,BLL,CDG,AZ,871
2516,BLQ,AMS,AZ,988
2517,BLQ,CDG,AZ,830
2518,BLQ,CTA,AZ,847
2519,BLQ,FCO,AZ,313
2521,BLQ,LIS,AZ,1807
2523,BLQ,TIA,AZ,768
2524,BOD,CDG,AZ,527
2525,BOD,FCO,AZ,1099
2526,BRE,AMS,AZ,283
2527,BRE,CDG,AZ,625
2528,BRI,FCO,AZ,383
2530,BRI,TIA,AZ,249
2531,BRI,TRN,AZ,865
2532,BRS,AMS,AZ,523
2533,BRU,FCO,AZ,1172
2535,BUD,FCO,AZ,836
2539,CDG,ABZ,AZ,963
2540,CDG,ARN,AZ,1539
2542,CDG,BIO,AZ,761
2543,CDG,BLL,AZ,871
2544,CDG,BLQ,AZ,830
2545,CDG,BOD,AZ,527
2546,CDG,BRE,AZ,625
2548,CDG,CPH,AZ,1003
2549,CDG,CTA,AZ,1631
2550,CDG,DUB,AZ,784
2551,CDG,DUS,AZ,392
2552,CDG,EDI,AZ,868
2553,CDG,FCO,AZ,1100
2555,CDG,GOA,AZ,700
2556,CDG,GOT,AZ,1156
2557,CDG,HAJ,AZ,631
2558,CDG,HAM,AZ,727
2560,CDG,LIS,AZ,1469
2561,CDG,MAN,AZ,587
2563,CDG,MRS,AZ,652
2564,CDG,NAP,AZ,1289
2565,CDG,NCL,AZ,729
2568,CDG,OSL,AZ,1357
2570,CDG,PRG,AZ,852
2573,CDG,STR,AZ,489
2574,CDG,SVG,AZ,1114
2575,CDG,TLS,AZ,605
2576,CDG,TRN,AZ,573
2577,CDG,TXL,AZ,850
2578,CDG,VCE,AZ,835
2580,CDG,VRN,AZ,746
2582,CGN,AMS,AZ,229
2584,CLJ,OTP,AZ,308
2587,CPH,AMS,AZ,633
2588,CPH,CDG,AZ,1003
2589,CPH,FCO,AZ,1536
2590,CPH,VCE,AZ,1124
2591,CTA,AMS,AZ,1834
2592,CTA,BLQ,AZ,847
2593,CTA,CDG,AZ,1631
2594,CTA,DUS,AZ,1670
2595,CTA,FCO,AZ,539
2596,CTA,LGW,AZ,1938
2598,CTA,LYS,AZ,1236
2600,CTA,NAP,AZ,386
2601,CTA,PSA,AZ,795
2602,CTA,STR,AZ,1334
2604,CTA,TRN,AZ,1058
2605,CTA,TXL,AZ,1683
2606,CTA,VCE,AZ,921
2607,CTA,VIE,AZ,1189
2608,CTA,VRN,AZ,947
2609,CWL,AMS,AZ,565
2610,DUB,CDG,AZ,784
2611,DUS,AMS,AZ,178
2612,DUS,CDG,AZ,392
2613,DUS,CTA,AZ,1670
2614,EDI,CDG,AZ,868
2615,FCO,AGP,AZ,1546
2616,FCO,AMS,AZ,1296
2618,FCO,ATH,AZ,1086
2619,FCO,BCN,AZ,846
2620,FCO,BDS,AZ,493
2621,FCO,BEG,AZ,733
2622,FCO,BIO,AZ,1250
2623,FCO,BLQ,AZ,313
2624,FCO,BOD,AZ,1099
2625,FCO,BRI,AZ,383
2626,FCO,BRU,AZ,1172
2627,FCO,BUD,AZ,836
2630,FCO,CDG,AZ,1100
2631,FCO,CPH,AZ,1536
2632,FCO,CTA,AZ,539
2634,FCO,FRA,AZ,958
2635,FCO,GOA,AZ,400
2636,FCO,GVA,AZ,695
2639,FCO,LCY,AZ,1420
2641,FCO,LHR,AZ,1443
2643,FCO,LIS,AZ,1838
2644,FCO,LUX,AZ,987
2645,FCO,LYS,AZ,721
2646,FCO,MAD,AZ,1329
2647,FCO,MLA,AZ,688
2649,FCO,MRS,AZ,602
2650,FCO,MUC,AZ,729
2652,FCO,NAP,AZ,199
2653,FCO,NCE,AZ,459
2654,FCO,OPO,AZ,1738
2655,FCO,OTP,AZ,1162
2657,FCO,PRG,AZ,936
2658,FCO,PSA,AZ,258
2660,FCO,RIX,AZ,1878
2661,FCO,SKG,AZ,909
2663,FCO,SOF,AZ,924
2666,FCO,SXB,AZ,831
2668,FCO,TIA,AZ,623
2669,FCO,TLS,AZ,910
2670,FCO,TRN,AZ,528
2671,FCO,TRS,AZ,458
2672,FCO,VCE,AZ,412
2673,FCO,VIE,AZ,779
2674,FCO,VLC,AZ,1102
2675,FCO,VRN,AZ,414
2676,FCO,WAW,AZ,1327
2677,FCO,ZRH,AZ,694
2682,FRA,FCO,AZ,958
2686,GLA,AMS,AZ,717
2687,GOA,CDG,AZ,700
2688,GOA,FCO,AZ,400
2689,GOA,TIA,AZ,946
2690,GOT,CDG,AZ,1156
2691,GVA,FCO,AZ,695
2693,HAJ,AMS,AZ,334
2694,HAJ,CDG,AZ,631
2695,HAM,AMS,AZ,379
2696,HAM,CDG,AZ,727
2697,HEL,AMS,AZ,1521
2698,HUY,AMS,AZ,370
2703,IBZ,MAD,AZ,458
2707,LBA,AMS,AZ,462
2709,LCY,FCO,AZ,1420
2714,LGW,CTA,AZ,1938
2716,LHR,FCO,AZ,1443
2743,LIS,BLQ,AZ,1807
2744,LIS,CDG,AZ,1469
2745,LIS,FCO,AZ,1838
2747,LIS,VCE,AZ,1915
2748,LPA,MAD,AZ,1764
2749,LUX,FCO,AZ,987
2752,LYS,CTA,AZ,1236
2753,LYS,FCO,AZ,721
2755,LYS,TLS,AZ,375
2756,MAD,FCO,AZ,1329
2757,MAD,FUE,AZ,1633
2758,MAD,IBZ,AZ,458
2760,MAD,LPA,AZ,1764
2764,MAN,CDG,AZ,587
2765,MLA,FCO,AZ,688
2766,MME,AMS,AZ,477
2771,MRS,CDG,AZ,652
2773,MRS,FCO,AZ,602
2776,MRS,VCE,AZ,610
2777,MUC,FCO,AZ,729
2792,NAP,CDG,AZ,1289
2793,NAP,CTA,AZ,386
2794,NAP,FCO,AZ,199
2797,NAP,TRN,AZ,721
2798,NAP,TRS,AZ,553
2802,NCE,FCO,AZ,459
2804,NCE,VCE,AZ,455
2805,NCL,CDG,AZ,729
2809,NWI,AMS,AZ,239
2810,OLB,RIX,AZ,2061
2812,OPO,FCO,AZ,1738
2815,OSL,CDG,AZ,1357
2817,OTP,CLJ,AZ,308
2818,OTP,FCO,AZ,1162
2839,PRG,CDG,AZ,852
2840,PRG,FCO,AZ,936
2842,PRG,PSA,AZ,771
2843,PRG,VCE,AZ,530
2844,PSA,CTA,AZ,795
2845,PSA,FCO,AZ,258
2846,PSA,PRG,AZ,771
2848,PSA,TIA,AZ,804
2849,PSA,TXL,AZ,1009
2855,RIX,FCO,AZ,1878
2857,RIX,OLB,AZ,2061
2858,RIX,VCE,AZ,1501
2860,SKG,FCO,AZ,909
2862,SOF,FCO,AZ,924
2864,STR,CDG,AZ,489
2865,STR,CTA,AZ,1334
2871,SVG,AMS,AZ,732
2872,SVG,CDG,AZ,1114
2880,SXB,FCO,AZ,831
2884,TIA,BLQ,AZ,768
2885,TIA,BRI,AZ,249
2886,TIA,FCO,AZ,623
2887,TIA,GOA,AZ,946
2889,TIA,PSA,AZ,804
2890,TIA,TRN,AZ,1062
2891,TIA,VCE,AZ,748
2892,TIA,VRN,AZ,838
2893,TLS,CDG,AZ,605
2894,TLS,FCO,AZ,910
2895,TLS,LYS,AZ,375
2896,TLS,VCE,AZ,894
2897,TRD,AMS,AZ,1290
2900,TRN,BRI,AZ,865
2901,TRN,CDG,AZ,573
2902,TRN,CTA,AZ,1058
2903,TRN,FCO,AZ,528
2905,TRN,NAP,AZ,721
2909,TRN,TIA,AZ,1062
2910,TRS,FCO,AZ,458
2912,TRS,NAP,AZ,553
2914,TXL,AMS,AZ,578
2915,TXL,CDG,AZ,850
2916,TXL,CTA,AZ,1683
2918,TXL,PSA,AZ,1009
2919,VCE,AMS,AZ,936
2920,VCE,ATH,AZ,1275
2921,VCE,CDG,AZ,835
2922,VCE,CPH,AZ,1124
2923,VCE,CTA,AZ,921
2924,VCE,FCO,AZ,412
2926,VCE,LIS,AZ,1915
2927,VCE,MRS,AZ,610
2928,VCE,NCE,AZ,455
2930,VCE,PRG,AZ,530
2931,VCE,RIX,AZ,1501
2934,VCE,TIA,AZ,748
2935,VCE,TLS,AZ,894
2938,VIE,CTA,AZ,1189
2939,VIE,FCO,AZ,779
2941,VLC,FCO,AZ,1102
2943,VRN,CDG,AZ,746
2944,VRN,CTA,AZ,947
2945,VRN,FCO,AZ,414
2947,VRN,TIA,AZ,838
2948,WAW,FCO,AZ,1327
2950,ZRH,FCO,AZ,694
3006,AAL,OSL,BA,352
3011,ABZ,LCY,BA,649
3012,ABZ,LHR,BA,647
3014,AGP,LCY,BA,1687
3015,AGP,LGW,BA,1645
3016,AGP,LHR,BA,1675
3017,ALC,LGW,BA,1430
3018,AMS,LCY,BA,335
3019,AMS,LGW,BA,364
3020,AMS,LHR,BA,370
3021,ARN,LCY,BA,1434
3022,ARN,LHR,BA,1462
3023,ATH,LHR,BA,2426
3024,BCN,LGW,BA,1109
3025,BCN,LHR,BA,1147
3028,BHD,LHR,BA,503
3030,BLL,BRU,BA,620
3031,BLL,DUS,BA,519
3032,BLL,LCY,BA,761
3033,BLL,MAN,BA,782
3034,BLL,MUC,BA,840
3035,BLL,OSL,BA,508
3036,BLL,ZRH,BA,921
3037,BLQ,LHR,BA,1163
3039,BOD,LGW,BA,703
3040,BRI,LGW,BA,1708
3041,BRU,BLL,BA,620
3042,BRU,LHR,BA,350
3043,BSL,LHR,BA,719
3044,BUD,LHR,BA,1489
3045,CDG,LHR,BA,347
3046,CGN,TXL,BA,463
3047,CPH,LHR,BA,979
3048,CTA,LGW,BA,1938
3049,DBV,LGW,BA,1690
3051,DUB,LHR,BA,449
3052,DUS,BLL,BA,519
3053,DUS,LCY,BA,466
3054,DUS,LHR,BA,501
3055,EDI,LCY,BA,543
3056,EDI,LGW,BA,573
3057,EDI,LHR,BA,533
3058,FAO,LGW,BA,1687
3059,FAO,LHR,BA,1712
3060,FCO,LGW,BA,1405
3061,FCO,LHR,BA,1443
3063,FRA,LCY,BA,620
3064,FRA,LHR,BA,654
3065,GIB,LHR,BA,1747
3066,GLA,LCY,BA,568
3067,GLA,LGW,BA,595
3068,GLA,LHR,BA,554
3069,GOA,LGW,BA,1006
3071,GOT,LHR,BA,1068
3072,GOT,MAN,BA,1031
3074,GVA,LHR,BA,754
3075,HAJ,LHR,BA,703
3076,HAM,LHR,BA,745
3077,HEL,LHR,BA,1847
3078,HEL,MAN,BA,1811
3079,HEL,VNO,BA,632
3080,HEL,WAW,BA,939
3081,IBZ,LCY,BA,1408
3082,IBZ,LHR,BA,1408
3083,IOM,LCY,BA,425
3084,JER,LGW,BA,258
3086,JTR,LHR,BA,2644
3088,LBA,LHR,BA,278
3089,LCY,ABZ,BA,649
3090,LCY,AGP,BA,1687
3091,LCY,AMS,BA,335
3092,LCY,ARN,BA,1434
3093,LCY,BLL,BA,761
3094,LCY,DUS,BA,466
3095,LCY,EDI,BA,543
3097,LCY,FRA,BA,620
3098,LCY,GLA,BA,568
3100,LCY,IBZ,BA,1408
3101,LCY,IOM,BA,425
3102,LCY,MAD,BA,1257
3104,LCY,NCE,BA,1023
3106,LCY,RTM,BA,305
3107,LCY,VCE,BA,1122
3108,LCY,ZRH,BA,759
3111,LGW,AGP,BA,1645
3112,LGW,ALC,BA,1430
3113,LGW,AMS,BA,364
3114,LGW,BCN,BA,1109
3115,LGW,BOD,BA,703
3116,LGW,BRI,BA,1708
3117,LGW,CTA,BA,1938
3118,LGW,DBV,BA,1690
3119,LGW,EDI,BA,573
3120,LGW,FAO,BA,1687
3121,LGW,FCO,BA,1405
3122,LGW,GLA,BA,595
3123,LGW,GOA,BA,1006
3124,LGW,JER,BA,258
3125,LGW,MLA,BA,2062
3126,LGW,NAP,BA,1592
3127,LGW,NCE,BA,1001
3128,LGW,NQY,BA,346
3129,LGW,OLB,BA,1361
3130,LGW,PSA,BA,1147
3131,LGW,SKG,BA,2134
3132,LGW,SZG,BA,1022
3133,LGW,TFS,BA,2912
3134,LGW,TIA,BA,1864
3135,LGW,TRN,BA,879
3136,LGW,VCE,BA,1117
3137,LGW,VRN,BA,1038
3138,LHR,ABZ,BA,647
3139,LHR,AGP,BA,1675
3140,LHR,AMS,BA,370
3141,LHR,ARN,BA,1462
3142,LHR,ATH,BA,2426
3143,LHR,BCN,BA,1147
3145,LHR,BHD,BA,503
3146,LHR,BLQ,BA,1163
3147,LHR,BRU,BA,350
3148,LHR,BSL,BA,719
3149,LHR,BUD,BA,1489
3150,LHR,CDG,BA,347
3151,LHR,CPH,BA,979
3153,LHR,DUB,BA,449
3154,LHR,DUS,BA,501
3155,LHR,EDI,BA,533
3156,LHR,FAO,BA,1712
3157,LHR,FCO,BA,1443
3158,LHR,FRA,BA,654
3159,LHR,GIB,BA,1747
3160,LHR,GLA,BA,554
3161,LHR,GOT,BA,1068
3162,LHR,GVA,BA,754
3163,LHR,HAJ,BA,703
3164,LHR,HAM,BA,745
3165,LHR,HEL,BA,1847
3166,LHR,IBZ,BA,1408
3168,LHR,JTR,BA,2644
3170,LHR,LBA,BA,278
3173,LHR,LIS,BA,1563
3174,LHR,LUX,BA,513
3175,LHR,LYS,BA,757
3176,LHR,MAD,BA,1245
3177,LHR,MAN,BA,242
3178,LHR,MRS,BA,989
3179,LHR,MUC,BA,941
3181,LHR,NCE,BA,1041
3182,LHR,NCL,BA,404
3183,LHR,OPO,BA,1298
3184,LHR,ORY,BA,366
3185,LHR,OSL,BA,1205
3186,LHR,OTP,BA,2103
3188,LHR,PRG,BA,1044
3189,LHR,PSA,BA,1186
3190,LHR,RTM,BA,341
3191,LHR,SOF,BA,2040
3192,LHR,STR,BA,756
3193,LHR,SVG,BA,909
3194,LHR,TLS,BA,882
